

"Alarm Records -- Current Alarms"
"Save Time: 16/07/2024 18:34:07"
"Username: jzambrano"
"Alarm status = Acknowledged and uncleared,Unacknowledged and uncleared."

" ","Severity","Alarm Source","Name","Last Occurred (NT)","MO Name","Location Information","Occurrence Times","First Occurred (NT)","Cleared On (NT)","Acknowledged On (ST)","RRU Name","Alarm ID","Cleared By","Acknowledged By","BBU Name","NE Type","Clearance Status","Acknowledgement Status","eNodeB ID","User Label","Log Serial Number"
"Root alarm","Major","PIC_UIO_YARUQUI_ESTE_UL","SCTP Link Fault","16/07/2024 16:19:30","Link No.=75381","Link No.=75381, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-44079, Peer IP Address=10.41.80.41, Service Type=X2-AP","1","16/07/2024 16:19:30","		-","		-","		-","25888","		-","		-","PIC_UIO_YARUQUI_ESTE_UL","BTS5900","Uncleared","Unacknowledged","43917","		-","240772161"
"Root alarm","Major","PIC_CHI_COTOGCHOA_SUR_UL","SCTP Link Fault","16/07/2024 16:19:29","Link No.=73399","Link No.=73399, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-44363, Peer IP Address=10.41.93.113, Service Type=X2-AP","1","16/07/2024 16:19:29","		-","		-","		-","25888","		-","		-","PIC_CHI_COTOGCHOA_SUR_UL","BTS5900","Uncleared","Unacknowledged","43909","		-","240772163"
"Root alarm","Major","L_GUA11317_GUA_GYE_LOS_RANCHOS","SCTP Link Fault","16/07/2024 16:19:23","Link No.=74577","Link No.=74577, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-11070, Peer IP Address=10.52.26.241, Service Type=X2-AP","1","16/07/2024 16:19:23","		-","		-","		-","25888","		-","		-","L_GUA11317_GUA_GYE_LOS_RANCHOS","BTS3900 LTE","Uncleared","Unacknowledged","11317","		-","240772157"
"Root alarm","Major","L_GUA11305_GUA_GYE_007","SCTP Link Fault","16/07/2024 16:18:45","Link No.=75356","Link No.=75356, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-11152, Peer IP Address=10.52.28.73, Service Type=X2-AP","1","16/07/2024 16:18:45","		-","		-","		-","25888","		-","		-","L_GUA11305_GUA_GYE_007","BTS3900 LTE","Uncleared","Unacknowledged","11305","		-","240772083"
"Root alarm","Major","IMB_IBA_UTN_UL","SCTP Link Fault","16/07/2024 16:17:37","Link No.=70129","Link No.=70129, Description=eNodeB:MCC_740 MNC_02 eNodeBId_43303, Peer IP Address=10.41.95.81, Service Type=X2-AP","1","16/07/2024 16:17:37","		-","		-","		-","25888","		-","		-","IMB_IBA_UTN_UL","BTS3900","Uncleared","Unacknowledged","44754","		-","240771928"
"Root alarm","Major","L_GUA11098_SALADO_OESTE","SCTP Link Fault","16/07/2024 16:17:11","Link No.=70344","Link No.=70344, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-51085, Peer IP Address=10.52.56.230, Service Type=X2-AP","1","16/07/2024 16:17:11","		-","		-","		-","25888","		-","		-","L_GUA11098_SALADO_OESTE","BTS3900 LTE","Uncleared","Unacknowledged","11098","		-","240771859"
"Root alarm","Major","PI_UIO_CUMBAYA_UL","SCTP Link Fault","16/07/2024 16:17:11","Link No.=70211","Link No.=70211, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-44331, Peer IP Address=10.52.28.121, Service Type=X2-AP","1","16/07/2024 16:17:11","		-","		-","		-","25888","		-","		-","PI_UIO_CUMBAYA_UL","BTS3900","Uncleared","Unacknowledged","44001","		-","240771857"
"Root alarm","Major","PIC_UIO_VIA_PINTAG_UL","SCTP Link Fault","16/07/2024 16:16:56","Link No.=71260","Link No.=71260, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-43909, Peer IP Address=10.41.100.13, Service Type=X2-AP","1","16/07/2024 16:16:56","		-","		-","		-","25888","		-","		-","PIC_UIO_VIA_PINTAG_UL","BTS3900","Uncleared","Unacknowledged","44280","		-","240771816"
"Root alarm","Major","TUN_AMB_MOGATO_UL","SCTP Link Fault","16/07/2024 16:15:56","Link No.=71316","Link No.=71316, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-22006, Peer IP Address=10.66.17.154, Service Type=X2-AP","1","16/07/2024 16:15:56","		-","		-","		-","25888","		-","		-","TUN_AMB_MOGATO_UL","BTS5900","Uncleared","Unacknowledged","44519","		-","240771728"
"Root alarm","Major","PIC_UIO_VENECIA_UL","SCTP Link Fault","16/07/2024 16:15:51","Link No.=74145","Link No.=74145, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-43631, Peer IP Address=10.41.94.125, Service Type=X2-AP","1","16/07/2024 16:15:51","		-","		-","		-","25888","		-","		-","PIC_UIO_VENECIA_UL","BTS5900","Uncleared","Unacknowledged","44432","		-","240771717"
"Root alarm","Major","COT_LAT_ONCE_NOVIEMBRE_UL","SCTP Link Fault","16/07/2024 16:15:40","Link No.=70027","Link No.=70027, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-44520, Peer IP Address=10.41.99.245, Service Type=X2-AP","1","16/07/2024 16:15:40","		-","		-","		-","25888","		-","		-","COT_LAT_ONCE_NOVIEMBRE_UL","BTS5900","Uncleared","Unacknowledged","44701","		-","240771708"
"Root alarm","Major","STD_STD_CIUDAD_VERDE_UL","SCTP Link Fault","16/07/2024 16:15:25","Link No.=70527","Link No.=70527, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-44777, Peer IP Address=10.41.86.57, Service Type=X2-AP","1","16/07/2024 16:15:25","		-","		-","		-","25888","		-","		-","STD_STD_CIUDAD_VERDE_UL","BTS5900","Uncleared","Unacknowledged","43803","		-","240771689"
"Root alarm","Major","PIC_UIO_SANTA_ANA_ALTA_UL","SCTP Link Fault","16/07/2024 16:15:10","Link No.=74677","Link No.=74677, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-44033, Peer IP Address=10.41.84.121, Service Type=X2-AP","1","16/07/2024 16:15:10","		-","		-","		-","25888","		-","		-","PIC_UIO_SANTA_ANA_ALTA_UL","BTS5900","Uncleared","Unacknowledged","44334","		-","240771656"
"Root alarm","Major","PIC_UIO_SAN_ISIDRO_EL_INCA_UL","SCTP Link Fault","16/07/2024 16:14:45","Link No.=70274","Link No.=70274, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-43622, Peer IP Address=10.41.94.69, Service Type=X2-AP","1","16/07/2024 16:14:45","		-","		-","		-","25888","		-","		-","PIC_UIO_SAN_ISIDRO_EL_INCA_UL","BTS5900","Uncleared","Unacknowledged","44449","		-","240771612"
"Root alarm","Major","ESM_QND_CUPA_UL","SCTP Link Fault","16/07/2024 16:14:45","Link No.=71711","Link No.=71711, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-44769, Peer IP Address=10.41.85.185, Service Type=X2-AP","1","16/07/2024 16:14:45","		-","		-","		-","25888","		-","		-","ESM_QND_CUPA_UL","BTS5900","Uncleared","Unacknowledged","44638","		-","240771610"
"Root alarm","Major","SD_SD_VIRGEN_DEL_CISNE_UL","SCTP Link Fault","16/07/2024 16:14:35","Link No.=70139","Link No.=70139, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-44638, Peer IP Address=10.52.28.233, Service Type=X2-AP","1","16/07/2024 16:14:35","		-","		-","		-","25888","		-","		-","SD_SD_VIRGEN_DEL_CISNE_UL","BTS3900","Uncleared","Unacknowledged","44769","		-","240771599"
"Root alarm","Major","L_GUA11672_GUA_GYE_AQUA_SPRINGS","SCTP Link Fault","16/07/2024 16:14:32","Link No.=71297","Link No.=71297, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-51074, Peer IP Address=10.52.59.10, Service Type=X2-AP","1","16/07/2024 16:14:32","		-","		-","		-","25888","		-","		-","L_GUA11672_GUA_GYE_AQUA_SPRINGS","BTS3900 LTE","Uncleared","Unacknowledged","11672","		-","240771593"
"Root alarm","Major","PIC_UIO_CALDERON_BELLAVISTA_UL","SCTP Link Fault","16/07/2024 16:14:21","Link No.=70095","Link No.=70095, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-44356, Peer IP Address=10.52.28.125, Service Type=X2-AP","1","16/07/2024 16:14:21","		-","		-","		-","25888","		-","		-","PIC_UIO_CALDERON_BELLAVISTA_UL","BTS3900","Uncleared","Unacknowledged","44360","		-","240771567"
"Root alarm","Major","PIC_UIO_MODELO_UL","SCTP Link Fault","16/07/2024 16:14:20","Link No.=79066","Link No.=79066, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-44165, Peer IP Address=10.41.84.33, Service Type=X2-AP","1","16/07/2024 16:14:20","		-","		-","		-","25888","		-","		-","PIC_UIO_MODELO_UL","BTS5900","Uncleared","Unacknowledged","44434","		-","240771566"
"Root alarm","Major","PIC_CHI_COTOGCHOA_SUR_UL","SCTP Link Fault","16/07/2024 16:14:05","Link No.=73398","Link No.=73398, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-43506, Peer IP Address=10.41.94.5, Service Type=X2-AP","1","16/07/2024 16:14:05","		-","		-","		-","25888","		-","		-","PIC_CHI_COTOGCHOA_SUR_UL","BTS5900","Uncleared","Unacknowledged","43909","		-","240771528"
"Root alarm","Major","PIC_UIO_TOLONTAG_UL","SCTP Link Fault","16/07/2024 16:14:05","Link No.=70086","Link No.=70086, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-44434, Peer IP Address=10.52.28.169, Service Type=X2-AP","1","16/07/2024 16:14:05","		-","		-","		-","25888","		-","		-","PIC_UIO_TOLONTAG_UL","BTS5900","Uncleared","Unacknowledged","43914","		-","240771524"
"Root alarm","Major","L_GUA11197_EL_FORTIN","SCTP Link Fault","16/07/2024 16:14:03","Link No.=70230","Link No.=70230, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-11059, Peer IP Address=10.52.28.69, Service Type=X2-AP","1","16/07/2024 16:14:03","		-","		-","		-","25888","		-","		-","L_GUA11197_EL_FORTIN","BTS3900 LTE","Uncleared","Unacknowledged","11197","		-","240771521"
"Root alarm","Major","L_GUA11059_COLINAS_DE_LA_FLORIDA","SCTP Link Fault","16/07/2024 16:14:02","Link No.=73763","Link No.=73763, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-11197, Peer IP Address=10.52.27.61, Service Type=X2-AP","1","16/07/2024 16:14:02","		-","		-","		-","25888","		-","		-","L_GUA11059_COLINAS_DE_LA_FLORIDA","BTS3900 LTE","Uncleared","Unacknowledged","11059","		-","240771520"
"Root alarm","Major","PIC_UIO_MODELO_UL","SCTP Link Fault","16/07/2024 16:13:55","Link No.=79065","Link No.=79065, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-43914, Peer IP Address=10.41.100.33, Service Type=X2-AP","1","16/07/2024 16:13:55","		-","		-","		-","25888","		-","		-","PIC_UIO_MODELO_UL","BTS5900","Uncleared","Unacknowledged","44434","		-","240771494"
"Root alarm","Major","PIC_UIO_LA_COMPANIA_UL","SCTP Link Fault","16/07/2024 16:13:40","Link No.=77706","Link No.=77706, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-44130, Peer IP Address=10.41.92.33, Service Type=X2-AP","1","16/07/2024 16:13:40","		-","		-","		-","25888","		-","		-","PIC_UIO_LA_COMPANIA_UL","BTS5900","Uncleared","Unacknowledged","44447","		-","240771474"
"Root alarm","Major","PIC_UIO_SANTA_ANA_ALTA_UL","SCTP Link Fault","16/07/2024 16:13:15","Link No.=74676","Link No.=74676, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-44367, Peer IP Address=10.41.95.33, Service Type=X2-AP","1","16/07/2024 16:13:15","		-","		-","		-","25888","		-","		-","PIC_UIO_SANTA_ANA_ALTA_UL","BTS5900","Uncleared","Unacknowledged","44334","		-","240771402"
"Root alarm","Major","PIC_UIO_VIA_PAPALLACTA_QUITO_UL","SCTP Link Fault","16/07/2024 16:13:00","Link No.=70120","Link No.=70120, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-44334, Peer IP Address=10.52.28.245, Service Type=X2-AP","1","16/07/2024 16:13:00","		-","		-","		-","25888","		-","		-","PIC_UIO_VIA_PAPALLACTA_QUITO_UL","BTS3900","Uncleared","Unacknowledged","44367","		-","240771360"
"Root alarm","Major","L_GUA11145_FLORIDA_NORTE","SCTP Link Fault","16/07/2024 16:12:41","Link No.=71981","Link No.=71981, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-11721, Peer IP Address=10.52.28.49, Service Type=X2-AP","1","16/07/2024 16:12:41","		-","		-","		-","25888","		-","		-","L_GUA11145_FLORIDA_NORTE","BTS3900 LTE","Uncleared","Unacknowledged","11145","		-","240771321"
"Root alarm","Minor","RNC42","SCTP Link Fault","16/07/2024 16:12:13","SRN=3, SN=26, SCTPLNKN=201, SCTP Link ID=3260201","Subrack No.=3, Slot No.=26, Subsystem No.=1, SCTP Link ID=3260201, SCTP Link No.=201, Interface Type=Iub, NodeB ID=2168, NodeB Name=AZU_CUE_LA_SALLE_U, Alarm Cause=Link initial config","1","16/07/2024 16:12:13","		-","		-","		-","21541","		-","		-","		-","BSC6900 UMTS","Uncleared","Unacknowledged","		-","		-","240771126"
"Root alarm","Minor","RNC42","SCTP Link Fault","16/07/2024 16:12:11","SRN=3, SN=26, SCTPLNKN=200, SCTP Link ID=3260200","Subrack No.=3, Slot No.=26, Subsystem No.=1, SCTP Link ID=3260200, SCTP Link No.=200, Interface Type=Iub, NodeB ID=2168, NodeB Name=AZU_CUE_LA_SALLE_U, Alarm Cause=Link initial config","1","16/07/2024 16:12:11","		-","		-","		-","21541","		-","		-","		-","BSC6900 UMTS","Uncleared","Unacknowledged","		-","		-","240771124"
"Root alarm","Major","PIC_UIO_TANLAHUA_UL","SCTP Link Fault","16/07/2024 16:11:45","Link No.=73434","Link No.=73434, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-44230, Peer IP Address=10.41.91.113, Service Type=X2-AP","1","16/07/2024 16:11:45","		-","		-","		-","25888","		-","		-","PIC_UIO_TANLAHUA_UL","BTS5900","Uncleared","Unacknowledged","43903","		-","240771229"
"Root alarm","Major","L_GUA11125_ATARAZANA_SUR","SCTP Link Fault","16/07/2024 16:11:39","Link No.=72833","Link No.=72833, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-55156, Peer IP Address=10.51.72.59, Service Type=X2-AP","1","16/07/2024 16:11:39","		-","		-","		-","25888","		-","		-","L_GUA11125_ATARAZANA_SUR","BTS3900 LTE","Uncleared","Unacknowledged","11125","		-","240771226"
"Root alarm","Major","L_GUA11098_SALADO_OESTE","SCTP Link Fault","16/07/2024 16:11:38","Link No.=70343","Link No.=70343, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-51282, Peer IP Address=10.52.58.110, Service Type=X2-AP","1","16/07/2024 16:11:38","		-","		-","		-","25888","		-","		-","L_GUA11098_SALADO_OESTE","BTS3900 LTE","Uncleared","Unacknowledged","11098","		-","240771223"
"Root alarm","Major","PI_UIO_GUANGOPOLO_UL","SCTP Link Fault","16/07/2024 16:11:31","Link No.=70022","Link No.=70022, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-43903, Peer IP Address=10.52.24.69, Service Type=X2-AP","1","16/07/2024 16:11:31","		-","		-","		-","25888","		-","		-","PI_UIO_GUANGOPOLO_UL","BTS3900","Uncleared","Unacknowledged","44230","		-","240771214"
"Root alarm","Major","L_GUA11288_ESTRELLA_DE_BELEN","SCTP Link Fault","16/07/2024 16:11:28","Link No.=76936","Link No.=76936, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-11028, Peer IP Address=10.52.26.29, Service Type=X2-AP","1","16/07/2024 16:11:28","		-","		-","		-","25888","		-","		-","L_GUA11288_ESTRELLA_DE_BELEN","BTS3900 LTE","Uncleared","Unacknowledged","11288","		-","240771207"
"Root alarm","Major","L_GUA11028_AEROPUERTO_GYE","SCTP Link Fault","16/07/2024 16:11:27","Link No.=70807","Link No.=70807, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-11288, Peer IP Address=10.52.28.57, Service Type=X2-AP","1","16/07/2024 16:11:27","		-","		-","		-","25888","		-","		-","L_GUA11028_AEROPUERTO_GYE","BTS3900 LTE","Uncleared","Unacknowledged","11028","		-","240771206"
"Root alarm","Major","SD_SD_NODO_1_STD4(VIA_QUEVEDO)_UL","SCTP Link Fault","16/07/2024 16:11:11","Link No.=70166","Link No.=70166, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-51807, Peer IP Address=10.52.54.6, Service Type=X2-AP","1","16/07/2024 16:11:11","		-","		-","		-","25888","		-","		-","SD_SD_NODO_1_STD4(VIA_QUEVEDO)_UL","BTS3900","Uncleared","Unacknowledged","44784","		-","240771171"
"Root alarm","Major","L_GUA11098_SALADO_OESTE","SCTP Link Fault","16/07/2024 16:11:08","Link No.=70342","Link No.=70342, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-51302, Peer IP Address=10.52.58.146, Service Type=X2-AP","1","16/07/2024 16:11:08","		-","		-","		-","25888","		-","		-","L_GUA11098_SALADO_OESTE","BTS3900 LTE","Uncleared","Unacknowledged","11098","		-","240771162"
"Root alarm","Major","PIC_CHI_COTOGCHOA_SUR_UL","SCTP Link Fault","16/07/2024 16:11:05","Link No.=73397","Link No.=73397, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-44428, Peer IP Address=10.41.94.249, Service Type=X2-AP","1","16/07/2024 16:11:05","		-","		-","		-","25888","		-","		-","PIC_CHI_COTOGCHOA_SUR_UL","BTS5900","Uncleared","Unacknowledged","43909","		-","240771157"
"Root alarm","Major","SD_SD_NODO_1_STD4(VIA_QUEVEDO)_UL","SCTP Link Fault","16/07/2024 16:11:05","Link No.=70165","Link No.=70165, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-51802, Peer IP Address=10.52.53.242, Service Type=X2-AP","1","16/07/2024 16:11:05","		-","		-","		-","25888","		-","		-","SD_SD_NODO_1_STD4(VIA_QUEVEDO)_UL","BTS3900","Uncleared","Unacknowledged","44784","		-","240771156"
"Root alarm","Major","ORE_ORE_EL_DORADOL7","SCTP Link Fault","16/07/2024 16:10:40","Link No.=70036","Link No.=70036, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-44081, Peer IP Address=10.41.80.65, Service Type=X2-AP","1","16/07/2024 16:10:40","		-","		-","		-","25888","		-","		-","ORE_ORE_EL_DORADOL7","BTS5900 LTE","Uncleared","Unacknowledged","43277","		-","240771102"
"Root alarm","Major","L_GUA11105_UNION_SUR","SCTP Link Fault","16/07/2024 16:10:36","Link No.=71301","Link No.=71301, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-11683, Peer IP Address=10.52.28.37, Service Type=X2-AP","1","16/07/2024 16:10:36","		-","		-","		-","25888","		-","		-","L_GUA11105_UNION_SUR","BTS3900 LTE","Uncleared","Unacknowledged","11105","		-","240771097"
"Root alarm","Major","L_GUA11103_TERRA_SOL","SCTP Link Fault","16/07/2024 16:10:31","Link No.=74036","Link No.=74036, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-55138, Peer IP Address=10.51.70.141, Service Type=X2-AP","1","16/07/2024 16:10:31","		-","		-","		-","25888","		-","		-","L_GUA11103_TERRA_SOL","BTS3900 LTE","Uncleared","Unacknowledged","11103","		-","240771092"
"Root alarm","Major","PIC_UIO_MODELO_UL","SCTP Link Fault","16/07/2024 16:10:15","Link No.=79064","Link No.=79064, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-43543, Peer IP Address=10.41.94.37, Service Type=X2-AP","1","16/07/2024 16:10:15","		-","		-","		-","25888","		-","		-","PIC_UIO_MODELO_UL","BTS5900","Uncleared","Unacknowledged","44434","		-","240771050"
"Root alarm","Major","STD_STD_NAZARENO_UL","SCTP Link Fault","16/07/2024 16:10:15","Link No.=71089","Link No.=71089, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-44776, Peer IP Address=10.41.85.137, Service Type=X2-AP","1","16/07/2024 16:10:15","		-","		-","		-","25888","		-","		-","STD_STD_NAZARENO_UL","BTS5900","Uncleared","Unacknowledged","43801","		-","240771048"
"Root alarm","Major","PIC_UIO_105_UL (ANA PAREDES)","SCTP Link Fault","16/07/2024 16:10:01","Link No.=70055","Link No.=70055, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-44434, Peer IP Address=10.52.28.169, Service Type=X2-AP","1","16/07/2024 16:10:01","		-","		-","		-","25888","		-","		-","PIC_UIO_105_UL (ANA PAREDES)","BTS3900","Uncleared","Unacknowledged","43543","		-","240771005"
"Root alarm","Major","L_GUA11288_ESTRELLA_DE_BELEN","SCTP Link Fault","16/07/2024 16:09:57","Link No.=76935","Link No.=76935, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-11020, Peer IP Address=10.52.26.25, Service Type=X2-AP","1","16/07/2024 16:09:57","		-","		-","		-","25888","		-","		-","L_GUA11288_ESTRELLA_DE_BELEN","BTS3900 LTE","Uncleared","Unacknowledged","11288","		-","240770987"
"Root alarm","Major","L_GUA11020_ATARAZANA","SCTP Link Fault","16/07/2024 16:09:56","Link No.=72164","Link No.=72164, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-11288, Peer IP Address=10.52.28.57, Service Type=X2-AP","1","16/07/2024 16:09:56","		-","		-","		-","25888","		-","		-","L_GUA11020_ATARAZANA","BTS3900 LTE","Uncleared","Unacknowledged","11020","		-","240770985"
"Root alarm","Major","IMB_IBA_COCHAS_UL","SCTP Link Fault","16/07/2024 16:09:45","Link No.=70602","Link No.=70602, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-44413, Peer IP Address=10.41.92.229, Service Type=X2-AP","1","16/07/2024 16:09:45","		-","		-","		-","25888","		-","		-","IMB_IBA_COCHAS_UL","BTS5900","Uncleared","Unacknowledged","43750","		-","240770952"
"Root alarm","Major","PIC_UIO_MARIANITAS_UL","SCTP Link Fault","16/07/2024 16:09:37","Link No.=70529","Link No.=70529, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-44361, Peer IP Address=10.52.28.133, Service Type=X2-AP","1","16/07/2024 16:09:37","		-","		-","		-","25888","		-","		-","PIC_UIO_MARIANITAS_UL","BTS3900","Uncleared","Unacknowledged","44158","		-","240770898"
"Root alarm","Major","PIC_UIO_SAN_MIGUEL_AMAGASI_UL","SCTP Link Fault","16/07/2024 16:09:35","Link No.=71999","Link No.=71999, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-44049, Peer IP Address=10.41.89.201, Service Type=X2-AP","1","16/07/2024 16:09:35","		-","		-","		-","25888","		-","		-","PIC_UIO_SAN_MIGUEL_AMAGASI_UL","BTS5900","Uncleared","Unacknowledged","44361","		-","240770889"
"Root alarm","Major","ESM_ESM_TABIAZO_UL","SCTP Link Fault","16/07/2024 16:09:10","Link No.=70524","Link No.=70524, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-44635, Peer IP Address=10.41.90.169, Service Type=X2-AP","1","16/07/2024 16:09:10","		-","		-","		-","25888","		-","		-","ESM_ESM_TABIAZO_UL","BTS5900","Uncleared","Unacknowledged","44637","		-","240770691"
"Root alarm","Major","L_GUA11023_ESCLUSAS","SCTP Link Fault","16/07/2024 16:09:03","Link No.=74384","Link No.=74384, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-11685, Peer IP Address=10.52.28.41, Service Type=X2-AP","1","16/07/2024 16:09:03","		-","		-","		-","25888","		-","		-","L_GUA11023_ESCLUSAS","BTS3900 LTE","Uncleared","Unacknowledged","11023","		-","240770635"
"Root alarm","Major","PIC_UIO_ELOY_ALFARO_UL","SCTP Link Fault","16/07/2024 16:08:57","Link No.=70289","Link No.=70289, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-44361, Peer IP Address=10.52.28.133, Service Type=X2-AP","1","16/07/2024 16:08:57","		-","		-","		-","25888","		-","		-","PIC_UIO_ELOY_ALFARO_UL","BTS3900","Uncleared","Unacknowledged","44034","		-","240770620"
"Root alarm","Major","L_GUA11070_CARACOL","SCTP Link Fault","16/07/2024 16:08:54","Link No.=73431","Link No.=73431, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-11317, Peer IP Address=10.52.28.61, Service Type=X2-AP","1","16/07/2024 16:08:54","		-","		-","		-","25888","		-","		-","L_GUA11070_CARACOL","BTS3900 LTE","Uncleared","Unacknowledged","11070","		-","240770614"
